2900
45.45143 7791.803 5.400952 0
47.9533272 7792.652 5.400952 0
50.529686 7793.322 5.400952 0
53.3728371 7793.81445 5.400952 0
56.2595367 7794.094 5.400952 0
57.83715 7794.18359 5.400952 0
77.3503342 7794.18359 5.400952 0
82.02723 7794.17236 5.400952 0
86.59224 7794.027 5.400952 0
92.58942 7793.1543 5.400952 0
96.02436 7792.237 5.400952 0
98.374 7791.36426 5.400952 0
101.16 7789.966 5.400952 0
103.6556 7788.511 5.400952 0
107.1946 7786.00439 5.400952 0
110.962334 7782.85938 5.400952 0
114.680923 7779.288 5.400952 0
119.1203 7774.75049 5.400952 0
123.1829 7770.229 5.400952 0
128.457733 7764.25 5.400952 0
133.50322 7758.32 5.400952 0
139.979 7750.59473 5.400952 0
144.501 7745.018 5.400952 0
148.219589 7740.431 5.400952 0
152.0856 7735.64746 5.400952 0
155.673141 7731.192 5.400952 0
158.589035 7727.55566 5.400952 0
161.898087 7723.46 5.400952 0
165.387344 7719.037 5.400952 0
168.680008 7714.86 5.400952 0
171.840851 7710.933 5.400952 0
175.481918 7706.33252 5.400952 0
178.9487 7702.01563 5.400952 0
182.58992 7697.437 5.400952 0
184.843262 7694.53857 5.436868 0
188.095764 7690.4624 5.400937 0
191.5288 7687.00146 5.400937 0
194.713486 7684.14648 5.4009347 0
196.676712 7682.713 5.40093565 0
197.967621 7681.867 5.400936 0
199.91394 7680.78564 5.40092659 0
201.8761 7679.95068 5.400917 0
204.037781 7679.028 5.33353329 0
206.656387 7678.233 5.365058 0
209.0916 7677.667 5.390051 0
211.606644 7677.227 5.313253 0
214.788925 7676.77344 5.21488571 0
219.46254 7676.386 5.28120661 0
222.735748 7676.23975 5.236641 0
226.937958 7676.152 5.134571 0
236.82193 7676.19531 4.871072 0
243.573334 7676.245 4.6649065 0
252.250412 7676.275 4.3805 0
259.444183 7676.1377 4.214295 0
271.268127 7675.691 3.88211823 0
276.306366 7675.38037 3.80895662 0
281.3605 7674.978 3.70798016 0
286.100372 7674.56641 3.71554565 0
290.542175 7674.105 3.69097281 0
295.00766 7673.561 3.65814638 0
298.2745 7673.138 3.63026619 0
301.348053 7672.682 3.63026619 0
304.9567 7672.11 3.63026619 0
308.578644 7671.479 3.63026619 0
313.263733 7670.542 3.63026619 0
317.714569 7669.623 3.63026619 0
321.823029 7668.614 3.53227735 0
325.8414 7667.53271 3.53227735 0
328.850677 7666.686 3.53227735 0
333.3916 7665.22656 3.53227735 0
338.851532 7663.29834 3.53227735 0
344.203339 7661.118 3.53227735 0
346.8522 7659.947 3.51852655 0
349.753357 7658.559 3.528305 0
352.7446 7657.08154 3.54282045 0
355.5917 7655.55 3.55230331 0
358.006317 7654.198 3.55832243 0
360.709259 7652.59473 3.56359172 0
363.286072 7650.955 3.56359172 0
366.04306 7649.117 3.56359172 0
368.4757 7647.44141 3.56359172 0
372.20575 7644.68457 3.56359172 0
374.944733 7642.52246 3.56359172 0
377.0793 7640.84375 3.56359172 0
379.728363 7638.59131 3.56359172 0
381.926758 7636.699 3.49712014 0
384.05307 7634.789 3.49712014 0
386.0172 7632.933 3.49712014 0
388.557983 7630.48242 3.49712014 0
392.053772 7627.005 3.49712014 0
396.648773 7622.26563 3.67532158 0
399.2436 7619.43652 3.67532158 0
404.855835 7613.08057 3.67532158 0
411.9791 7604.61426 3.67532158 0
418.3056 7597.01074 3.67532158 0
427.853424 7585.083 3.67532158 0
437.01 7573.69531 3.67532158 0
447.325562 7560.979 3.67532158 0
455.345825 7551.00635 3.67532158 0
462.363556 7542.32666 3.67532158 0
473.1754 7528.985 3.67532158 0
486.93515 7511.87549 3.67532158 0
494.090729 7503.05469 3.67532158 0
503.254364 7491.67871 3.67532158 0
512.984741 7479.59229 3.67532158 0
521.949463 7468.512 3.67532158 0
531.380249 7456.87646 3.67532158 0
538.770142 7447.689 3.67532158 0
551.872864 7431.401 3.67532158 0
559.0027 7422.57031 3.67532158 0
566.8956 7412.519 3.67532158 0
569.1481 7409.47363 3.67532158 0
572.265442 7405.23926 3.67532158 0
575.4729 7400.59033 3.67532158 0
577.689331 7397.1665 3.67532158 0
581.2212 7391.112 3.67532158 0
584.2665 7385.30957 3.67532158 0
586.446838 7380.841 3.67532158 0
588.429 7376.336 3.67532158 0
590.8797 7370.47949 3.67532158 0
593.492554 7363.97461 3.67532158 0
596.2856 7357.10938 3.67532158 0
598.7246 7351.516 3.67532158 0
603.031433 7342.01855 3.67532158 0
605.8745 7336.29541 3.67532158 0
609.5488 7329.14355 3.67532158 0
616.129639 7317.47168 3.67532158 0
620.4904 7309.753 3.771543 0
624.6113 7302.209 3.771543 0
629.6044 7292.31 3.771543 0
633.638062 7283.523 3.771543 0
636.7124 7276.066 3.771543 0
639.9366 7267.89355 3.81642246 0
644.37384 7255.316 3.87707043 0
647.6938 7245.03662 3.92580152 0
650.9818 7234.78955 4.122136 0
655.036 7221.031 4.212303 0
658.0048 7210.52832 4.28974438 0
660.7502 7200.21729 4.31112051 0
663.5993 7189.29248 4.54968262 0
667.108154 7175.046 4.598343 0
668.5592 7169.00439 4.67923069 0
670.0572 7162.69141 4.7497 0
671.2007 7157.647 4.703911 0
672.2418 7152.96875 4.76155233 0
673.3922 7147.63672 4.80077934 0
674.6156 7142.019 4.86 0
675.637634 7136.90527 4.86 0
676.7782 7131.30957 4.932895 0
677.8827 7125.77539 5.01164246 0
678.959045 7120.13232 5.095514 0
680.090759 7114.001 5.129054 0
681.5188 7106.17334 5.129068 0
682.8376 7098.937 5.261738 0
684.52655 7090.16748 5.378141 0
686.1099 7082.121 5.47370863 0
687.555969 7075.501 5.601844 0
688.954651 7069.35742 5.67653465 0
690.6652 7062.51172 5.830013 0
692.73175 7055.06 6.019722 0
695.2149 7046.91064 6.27915764 0
696.9092 7041.661 6.454388 0
699.7808 7033.644 6.78711033 0
705.169556 7020.05371 7.40797 0
707.7806 7014.12354 7.74995327 0
709.9869 7009.306 8.083406 0
712.84436 7003.41553 8.466134 0
715.870667 6997.41943 8.82700348 0
719.8361 6989.909 9.503832 0
724.493347 6981.32031 10.2334919 0
727.531067 6975.90332 10.6566753 0
733.9635 6964.552 11.8013086 0
738.9196 6955.618 12.7195759 0
744.624939 6944.798 13.9037237 0
748.2007 6937.57861 14.7955236 0
750.9018 6931.558 15.4779558 0
753.9106 6924.267 16.3923168 0
755.3852 6920.432 16.8070469 0
759.3785 6907.92969 18.3650646 0
760.226257 6904.36 18.8449268 0
761.0872 6900.702 19.2704124 0
762.1599 6895.58447 19.9369354 0
763.1611 6890.122 20.6677265 0
764.0808 6884.52539 21.3687878 0
764.9538 6878.40039 22.063961 0
765.7941 6871.994 22.8659325 0
766.9621 6861.995 23.9751835 0
768.294739 6850.3833 25.2840652 0
769.1559 6842.662 26.2039452 0
770.1574 6833.11768 26.9934158 0
770.7457 6825.44043 27.35783 0
771.3409 6815.622 28.1198463 0
771.850647 6807.84131 28.1198463 0
772.71875 6801.63 28.1197281 0
774.2371 6795.27441 28.1261463 0
775.926636 6790.2417 28.37407 0
779.1046 6781.25244 28.37407 0
781.8359 6773.58057 28.37407 0
784.699341 6765.536 28.37407 0
787.8996 6756.4585 28.37407 0
791.7344 6745.582 28.37407 0
794.552 6737.53174 28.37407 0
798.207947 6727.08057 28.37407 0
800.9834 6719.221 28.37407 0
804.0642 6710.332 28.37407 0
808.0897 6698.82959 28.37407 0
811.372 6689.45947 28.3739758 0
814.3231 6680.94971 28.3739758 0
818.4128 6669.102 28.3739758 0
821.329163 6660.71436 28.3739758 0
826.125061 6646.666 28.3739758 0
829.0746 6638.046 28.3739758 0
831.5904 6630.679 28.3739758 0
833.773743 6624.17969 28.3739758 0
836.3952 6616.296 28.3739758 0
839.9517 6605.36035 28.3739758 0
841.689453 6599.972 28.3739758 0
842.9621 6595.82 28.3739758 0
844.1561 6591.90234 28.3739758 0
845.082764 6588.5625 28.3739758 0
846.0835 6585.20947 28.3739758 0
847.04834 6581.51172 28.3739758 0
848.00354 6577.084 28.3745117 0
849.05365 6570.933 28.3745117 0
849.630737 6563.621 28.3745117 0
849.631165 6560.17871 28.3745117 0
849.5083 6556.66357 28.3745117 0
849.123352 6550.30566 28.3745117 0
848.6109 6544.20459 28.3745117 0
847.7345 6536.8125 28.3745117 0
846.9079 6531.38232 28.3745117 0
845.765869 6525.809 28.3742981 0
844.6477 6520.768 28.3742981 0
842.5869 6513.6626 28.3742981 0
840.8477 6508.1875 28.37373 0
838.233154 6500.62842 28.6060047 0
836.4546 6496.055 28.60601 0
833.532349 6489.05566 28.8475418 0
830.5533 6482.705 28.8475418 0
826.4398 6474.88135 29.3323441 0
822.735657 6469.01367 29.8521862 0
819.249 6464.03027 29.8521862 0
814.256653 6457.723 30.2586937 0
809.4102 6452.99561 30.66961 0
804.89386 6449.256 30.9041157 0
799.699768 6445.80762 31.083046 0
795.0875 6443.55957 31.0829544 0
789.081543 6441.46 31.0831413 0
782.09436 6439.797 31.1634769 0
773.5702 6438.366 31.1763859 0
770.274536 6437.992 31.161 0
758.2954 6437.52734 31.1609 0
748.845 6437.54 31.1604 0
718.845 6437.63 31.1566 0
712.846 6437.64 31.1553 0
706.845 6437.66 31.154 0
700.846 6437.67 31.1524 0
697.846 6437.68 31.127 0
688.846 6437.7 31.1488 0
682.846 6437.72 31.1467 0
676.845 6437.73 31.1445 0
670.846 6437.74 31.1421 0
664.846 6437.75 31.1394 0
655.846 6437.77 31.1351 0
646.846 6437.79 31.1303 0
637.846 6437.8 31.125 0
628.846 6437.82 31.1191 0
619.845 6437.83 31.1128 0
613.846 6437.84 31.1081 0
553.846 6437.91 31.0447 0
511.846 6437.95 30.9737 0
445.846 6437.99 30.7369 0
439.846 6437.99 30.7281 0
433.847 6437.95 30.6932 0
427.848 6437.8 30.6607 0
421.854 6437.55 30.6305 0
415.863 6437.21 30.6025 0
406.89 6436.52 30.5648 0
397.935 6435.62 30.532 0
386.032 6434.11 30.4956 0
380.098 6433.23 30.4805 0
365.323 6430.64 30.4514 0
353.575 6428.2 30.4366 0
341.894 6425.45 30.429 0
333.183 6423.19 30.4031 0
321.638 6419.92 30.4317 0
310.175 6416.37 30.4417 0
307.323 6415.44 30.4451 0
301.635 6413.53 30.4529 0
298.799 6412.55 30.4573 0
287.514 6408.47 30.4781 0
276.323 6404.14 30.5037 0
262.469 6398.39 30.5414 0
259.717 6397.2 30.5496 0
254.231 6394.77 30.5666 0
248.77 6392.28 30.5844 0
243.335 6389.74 30.6027 0
237.926 6387.14 30.6215 0
232.543 6384.49 30.6406 0
227.186 6381.79 30.6599 0
221.856 6379.04 30.6791 0
216.553 6376.23 30.6979 0
211.277 6373.37 30.7161 0
206.028 6370.46 30.7328 0
200.79 6367.54 30.7427 0
195.554 6364.61 30.7477 0
190.318 6361.68 30.7499 0
185.084 6358.74 30.7503 0
179.851 6355.81 30.7493 0
174.618 6352.88 30.7473 0
169.385 6349.94 30.7446 0
164.153 6347 30.7411 0
158.921 6344.06 30.7372 0
153.69 6341.13 30.7327 0
148.459 6338.19 30.7279 0
143.228 6335.25 30.7228 0
137.998 6332.31 30.7174 0
135.382 6330.84 30.7146 0
127.537 6326.43 30.7058 0
122.308 6323.49 30.6998 0
119.693 6322.02 30.6967 0
117.079 6320.54 30.6936 0
114.464 6319.07 30.6904 0
111.849 6317.6 30.6872 0
106.621 6314.66 30.6808 0
101.393 6311.72 30.6743 0
96.1646 6308.77 30.6678 0
90.9369 6305.83 30.6612 0
85.7097 6302.88 30.6546 0
80.483 6299.94 30.6481 0
75.2564 6296.99 30.6416 0
70.0309 6294.04 30.6352 0
64.8058 6291.09 30.629 0
59.5815 6288.14 30.6229 0
54.3579 6285.19 30.6172 0
46.5252 6280.76 30.6094 0
41.3049 6277.8 30.605 0
36.0875 6274.83 30.6017 0
30.8742 6271.86 30.6002 0
25.6695 6268.88 30.6031 0
20.4723 6265.88 30.6087 0
15.278 6262.88 30.6135 0
10.0894 6259.87 30.6175 0
4.90848 6256.84 30.6208 0
-0.260681 6253.79 30.6234 0
-5.4173 6250.73 30.6254 0
-10.5583 6247.63 30.627 0
-15.6818 6244.51 30.628 0
-20.7851 6241.35 30.6286 0
-25.8664 6238.16 30.6288 0
-30.9239 6234.93 30.6192 0
-35.9542 6231.66 30.6187 0
-40.9562 6228.35 30.6027 0
-43.4454 6226.68 30.6175 0
-48.3996 6223.29 30.6163 0
-55.7651 6218.12 30.6141 0
-60.6276 6214.6 30.6124 0
-65.4485 6211.03 30.6106 0
-70.2263 6207.4 30.6086 0
-74.9554 6203.71 30.6065 0
-79.6351 6199.96 30.6138 0
-81.9547 6198.05 30.6032 0
-86.5527 6194.2 30.601 0
-91.0911 6190.27 30.5987 0
-95.5684 6186.28 30.5963 0
-99.9775 6182.21 30.5788 0
-112.816 6169.6 30.5873 0
-117.049 6165.34 30.5851 0
-121.282 6161.09 30.583 0
-125.515 6156.84 30.581 0
-129.749 6152.59 30.5792 0
-133.982 6148.34 30.5623 0
-138.217 6144.09 30.5762 0
-142.452 6139.83 30.5752 0
-146.688 6135.59 30.5747 0
-150.924 6131.34 30.5745 0
-155.162 6127.09 30.5748 0
-159.4 6122.84 30.5849 0
-163.64 6118.6 30.5767 0
-167.88 6114.35 30.5783 0
-174.242 6107.99 30.5815 0
-180.602 6101.62 30.6082 0
-186.953 6095.24 30.6564 0
-195.404 6086.72 30.7969 0
-201.729 6080.32 30.9486 0
-208.044 6073.91 31.1382 0
-216.445 6065.35 31.4573 0
-222.734 6058.92 31.7211 0
-229.01 6052.47 32.0281 0
-235.274 6046.02 32.3678 0
-241.526 6039.56 32.7389 0
-247.766 6033.08 33.1406 0
-251.919 6028.76 33.4342 0
-253.993 6026.6 33.5716 0
-258.138 6022.27 33.8745 0
-262.277 6017.94 34.1895 0
-266.41 6013.6 34.5162 0
-272.599 6007.09 35.0277 0
-278.775 6000.56 35.5638 0
-282.884 5996.21 35.9343 0
-289.038 5989.67 36.5089 0
-293.132 5985.3 36.9137 0
-295.177 5983.11 37.1055 0
-299.262 5978.74 37.5147 0
-305.379 5972.16 38.1451 0
-311.481 5965.58 38.7942 0
-317.569 5958.99 39.461 0
-323.643 5952.38 40.1445 0
-327.684 5947.97 40.6088 0
-331.718 5943.55 41.0797 0
-339.767 5934.7 42.025 0
-361.759 5910.26 44.7995 0
-363.748 5908.02 45.0561 0
-365.735 5905.79 45.3136 0
-367.721 5903.56 45.572 0
-371.686 5899.08 46.0912 0
-375.643 5894.6 46.6135 0
-379.593 5890.12 47.1138 0
-381.566 5887.87 47.4018 0
-385.505 5883.38 47.9302 0
-389.432 5878.87 48.4601 0
-393.226 5874.26 48.9846 0
-395.045 5871.88 49.2431 0
-396.815 5869.48 49.4992 0
-398.534 5867.03 49.7528 0
-401.81 5862.03 50.2517 0
-403.372 5859.48 50.4972 0
-404.878 5856.9 50.7398 0
-406.331 5854.28 50.9797 0
-407.735 5851.64 51.2169 0
-409.084 5848.97 51.4511 0
-410.382 5846.28 51.6826 0
-411.631 5843.56 51.9115 0
-412.83 5840.82 52.1376 0
-413.978 5838.06 52.361 0
-415.08 5835.28 52.5818 0
-416.137 5832.48 52.8001 0
-418.111 5826.83 53.2293 0
-419.036 5823.98 53.4405 0
-420.758 5818.25 53.8561 0
-422.328 5812.47 54.2638 0
-423.059 5809.57 54.4649 0
-424.419 5803.74 54.8619 0
-425.655 5797.88 55.2531 0
-426.229 5794.94 55.4467 0
-427.299 5789.05 55.8307 0
-428.271 5783.14 56.2108 0
-428.724 5780.18 56.3997 0
-429.571 5774.26 56.7758 0
-430.346 5768.32 57.1503 0
-431.059 5762.37 57.5238 0
-431.718 5756.42 57.8973 0
-432.031 5753.44 58.0842 0
-432.626 5747.48 58.4588 0
-433.188 5741.52 58.8352 0
-433.725 5735.56 59.2139 0
-434.497 5726.61 59.7877 0
-435 5720.64 60.175 0
-435.501 5714.68 60.5668 0
-437.035 5696.78 61.7725 0
-437.482 5690.81 62.1737 0
-437.845 5684.84 62.5675 0
-437.996 5681.85 62.7614 0
-438.234 5675.87 63.1434 0
-438.392 5669.88 63.5176 0
-438.469 5663.89 63.8839 0
-438.469 5657.9 64.2423 0
-438.396 5651.91 64.5929 0
-438.254 5645.92 64.9359 0
-438.046 5639.94 65.2714 0
-437.625 5630.96 65.7615 0
-437.092 5621.99 66.2368 0
-436.471 5613.02 66.699 0
-435.789 5604.06 67.1501 0
-435.316 5598.09 67.4458 0
-434.599 5589.13 67.8834 0
-434.13 5583.15 68.1724 0
-433.679 5577.17 68.4599 0
-433.254 5571.2 68.7468 0
-432.864 5565.22 69.0339 0
-432.094 5550.25 69.7563 0
-431.887 5544.26 70.0489 0
-431.747 5538.27 70.3444 0
-431.679 5532.28 70.6433 0
-431.689 5526.29 70.9461 0
-431.723 5523.29 71.099 0
-431.851 5517.3 71.4081 0
-432.01 5511.31 71.7227 0
-432.187 5505.32 72.0428 0
-432.283 5502.33 72.2047 0
-432.49 5496.34 72.5327 0
-432.72 5490.36 72.8657 0
-432.975 5484.37 73.2035 0
-433.257 5478.39 73.5458 0
-433.568 5472.41 73.8924 0
-433.91 5466.43 74.243 0
-434.284 5460.45 74.5974 0
-434.484 5457.46 74.7758 0
-434.912 5451.49 75.1352 0
-435.378 5445.52 75.4974 0
-435.885 5439.55 75.8622 0
-436.433 5433.58 76.2292 0
-437.025 5427.62 76.5981 0
-437.662 5421.67 76.9684 0
-438.706 5412.75 77.5257 0
-439.464 5406.81 77.8979 0
-440.272 5400.87 78.2702 0
-441.131 5394.95 78.6422 0
-442.043 5389.03 79.0134 0
-443.009 5383.12 79.3837 0
-444.56 5374.27 79.9361 0
-445.662 5368.38 80.3019 0
-446.82 5362.51 80.6654 0
-448.034 5356.64 81.0263 0
-449.303 5350.79 81.3841 0
-450.627 5344.95 81.7387 0
-452.007 5339.12 82.0896 0
-454.181 5330.4 82.6088 0
-455.697 5324.61 82.9497 0
-457.268 5318.83 83.2862 0
-458.892 5313.06 83.6166 0
-460.568 5307.31 83.9333 0
-461.426 5304.44 84.0862 0
-463.18 5298.71 84.3813 0
-465.901 5290.14 84.798 0
-468.726 5281.6 85.1849 0
-469.69 5278.76 85.3075 0
-471.649 5273.1 85.5438 0
-472.644 5270.27 85.6576 0
-473.647 5267.44 85.7688 0
-474.661 5264.62 85.8771 0
-476.714 5258.99 86.0861 0
-478.8 5253.37 86.2854 0
-479.855 5250.56 86.3817 0
-481.986 5244.95 86.5681 0
-483.061 5242.15 86.6583 0
-484.143 5239.36 86.7467 0
-485.229 5236.56 86.8336 0
-486.322 5233.77 86.9187 0
-487.42 5230.98 87.0024 0
-488.521 5228.19 87.0849 0
-490.738 5222.62 87.2461 0
-491.85 5219.83 87.3006 0
-492.967 5217.05 87.4034 0
-495.206 5211.48 87.5577 0
-497.452 5205.92 87.71 0
-499.702 5200.36 87.8613 0
-501.952 5194.8 88.0126 0
-504.198 5189.24 88.1649 0
-506.437 5183.68 88.3192 0
-508.667 5178.11 88.4764 0
-510.883 5172.53 88.6377 0
-513.082 5166.95 88.8038 0
-515.262 5161.37 88.9756 0
-517.419 5155.77 89.1544 0
-519.549 5150.16 89.3407 0
-520.604 5147.36 89.4369 0
-521.651 5144.55 89.5354 0
-522.682 5141.73 89.6326 0
-524.663 5136.07 89.8113 0
-526.537 5130.38 89.9686 0
-528.307 5124.64 90.1057 0
-529.97 5118.88 90.2224 4
-531.533 5113.09 90.3207 4
-532.995 5107.27 90.4007 4
-534.36 5101.43 90.4636 4
-535.631 5095.56 90.4859 4
-536.809 5089.68 90.5419 4
-537.901 5083.78 90.5595 4
-538.903 5077.87 90.5633 4
-539.826 5071.94 90.5552 4
-540.669 5066 90.5357 4
-541.436 5060.05 90.5059 4
-543.317 5042.15 90.364 4
-544.253 5030.18 90.2349 4
-544.636 5024.2 90.1627 4
-544.966 5018.21 90.0864 4
-545.37 5009.21 89.9662 4
-545.581 5003.22 89.8834 4
-545.753 4997.22 89.7993 4
-545.935 4988.22 89.6723 4
-546.04 4979.23 89.5463 4
-546.075 4970.23 89.4236 4
-546.065 4964.23 89.3446 4
-546.004 4955.23 89.2319 4
-545.895 4946.23 89.1277 4
-545.801 4940.23 89.0638 4
-545.69 4934.23 89.0051 4
-545.567 4928.23 88.952 4
-545.432 4922.24 88.9049 4
-545.287 4916.24 88.8642 4
-545.135 4910.24 88.8306 4
-544.978 4904.24 88.8043 4
-544.817 4898.24 88.7855 4
-544.656 4892.25 88.77 4
-544.418 4883.25 88.7494 4
-544.261 4877.25 88.7373 4
-544.106 4871.25 88.7265 4
-543.953 4865.26 88.717 4
-543.801 4859.26 88.7088 4
-543.65 4853.26 88.7019 4
-543.501 4847.26 88.6962 4
-543.353 4841.26 88.667 4
-543.206 4835.26 88.6884 4
-543.06 4829.27 88.6862 4
-542.915 4823.27 88.6851 4
-542.77 4817.27 88.685 4
-542.626 4811.27 88.686 4
-542.482 4805.27 88.6879 4
-542.338 4799.27 88.6906 4
-542.122 4790.28 88.6963 4
-541.978 4784.28 88.7009 4
-541.833 4778.28 88.7062 4
-541.688 4772.28 88.7121 4
-541.542 4766.29 88.7184 4
-541.394 4760.29 88.7251 4
-541.246 4754.29 88.7321 4
-541.096 4748.29 88.7393 4
-540.868 4739.29 88.7503 4
-540.557 4727.3 88.765 4
-540.318 4718.3 88.7755 4
-540.155 4712.3 88.7822 4
-539.99 4706.31 88.7885 4
-539.823 4700.31 88.7943 4
-539.652 4694.31 88.7996 4
